html_url,name,url,login,created_at,stars,f0_
https://github.com/postcss/autoprefixer/issues/1179,postcss/autoprefixer,https://api.github.com/repos/postcss/autoprefixer,lukasziegler,2019-01-11 13:35:25 UTC,10969,1
https://github.com/Valloric/YouCompleteMe/issues/3293,Valloric/YouCompleteMe,https://api.github.com/repos/Valloric/YouCompleteMe,YvesZHI,2019-01-11 10:43:01 UTC,10904,1
https://github.com/GitbookIO/gitbook/issues/2182,GitbookIO/gitbook,https://api.github.com/repos/GitbookIO/gitbook,econoar,2019-01-11 01:35:51 UTC,10865,1
https://github.com/localstack/localstack/issues/1085,localstack/localstack,https://api.github.com/repos/localstack/localstack,aigloss,2019-01-11 12:31:35 UTC,10865,2
https://github.com/dmlc/xgboost/issues/4054,dmlc/xgboost,https://api.github.com/repos/dmlc/xgboost,zongyaozhang,2019-01-11 08:30:26 UTC,10860,2
https://github.com/getsentry/sentry/issues/11479,getsentry/sentry,https://api.github.com/repos/getsentry/sentry,whybangbang,2019-01-11 10:02:54 UTC,10824,3
https://github.com/JedWatson/react-select/issues/3345,JedWatson/react-select,https://api.github.com/repos/JedWatson/react-select,linda94,2019-01-11 13:55:36 UTC,10759,1
https://github.com/JedWatson/react-select/issues/3344,JedWatson/react-select,https://api.github.com/repos/JedWatson/react-select,Mihaela-Mac,2019-01-11 13:41:52 UTC,10759,1
https://github.com/flutter/flutter/issues/26398,flutter/flutter,https://api.github.com/repos/flutter/flutter,goderbauer,2019-01-11 00:12:17 UTC,10691,2
https://github.com/flutter/flutter/issues/26412,flutter/flutter,https://api.github.com/repos/flutter/flutter,ened,2019-01-11 10:09:05 UTC,10691,2
https://github.com/flutter/flutter/issues/26414,flutter/flutter,https://api.github.com/repos/flutter/flutter,werytert,2019-01-11 10:19:57 UTC,10691,2
https://github.com/flutter/flutter/issues/26408,flutter/flutter,https://api.github.com/repos/flutter/flutter,cikichen,2019-01-11 04:05:05 UTC,10691,2
https://github.com/flutter/flutter/issues/26424,flutter/flutter,https://api.github.com/repos/flutter/flutter,daanvandenhoek,2019-01-11 14:53:56 UTC,10691,2
https://github.com/flutter/flutter/issues/26419,flutter/flutter,https://api.github.com/repos/flutter/flutter,figengungor,2019-01-11 12:21:07 UTC,10691,2
https://github.com/flutter/flutter/issues/26407,flutter/flutter,https://api.github.com/repos/flutter/flutter,ztj666,2019-01-11 03:47:14 UTC,10691,2
https://github.com/flutter/flutter/issues/26431,flutter/flutter,https://api.github.com/repos/flutter/flutter,amirh,2019-01-11 19:59:16 UTC,10691,2
https://github.com/flutter/flutter/issues/26416,flutter/flutter,https://api.github.com/repos/flutter/flutter,songshanshan,2019-01-11 10:35:18 UTC,10691,2
https://github.com/flutter/flutter/issues/26432,flutter/flutter,https://api.github.com/repos/flutter/flutter,RoughIndustries,2019-01-11 20:16:51 UTC,10691,2
https://github.com/flutter/flutter/issues/26418,flutter/flutter,https://api.github.com/repos/flutter/flutter,matthiasbruns,2019-01-11 11:45:18 UTC,10691,2
https://github.com/flutter/flutter/issues/26443,flutter/flutter,https://api.github.com/repos/flutter/flutter,chinmaygarde,2019-01-11 23:39:57 UTC,10691,2
https://github.com/flutter/flutter/issues/26405,flutter/flutter,https://api.github.com/repos/flutter/flutter,cikichen,2019-01-11 03:08:53 UTC,10691,2
https://github.com/flutter/flutter/issues/26428,flutter/flutter,https://api.github.com/repos/flutter/flutter,shyndman,2019-01-11 19:06:10 UTC,10691,2
https://github.com/flutter/flutter/issues/26396,flutter/flutter,https://api.github.com/repos/flutter/flutter,MichaelPriebe,2019-01-11 00:03:38 UTC,10691,2
https://github.com/flutter/flutter/issues/26417,flutter/flutter,https://api.github.com/repos/flutter/flutter,fredericp,2019-01-11 11:38:38 UTC,10691,2
https://github.com/flutter/flutter/issues/26411,flutter/flutter,https://api.github.com/repos/flutter/flutter,DeepaVPanicker,2019-01-11 08:52:17 UTC,10691,2
https://github.com/flutter/flutter/issues/26409,flutter/flutter,https://api.github.com/repos/flutter/flutter,jaggerwang,2019-01-11 07:02:34 UTC,10691,2
https://github.com/flutter/flutter/issues/26413,flutter/flutter,https://api.github.com/repos/flutter/flutter,NGhebreial,2019-01-11 10:10:04 UTC,10691,2
https://github.com/flutter/flutter/issues/26401,flutter/flutter,https://api.github.com/repos/flutter/flutter,lcrocker,2019-01-11 01:48:40 UTC,10691,2
https://github.com/knsv/mermaid/issues/780,knsv/mermaid,https://api.github.com/repos/knsv/mermaid,gpriaulx,2019-01-11 21:44:47 UTC,10670,1
https://github.com/cockroachdb/cockroach/issues/33656,cockroachdb/cockroach,https://api.github.com/repos/cockroachdb/cockroach,cockroach-teamcity,2019-01-11 06:35:36 UTC,10611,1
https://github.com/cockroachdb/cockroach/issues/33661,cockroachdb/cockroach,https://api.github.com/repos/cockroachdb/cockroach,unixunion,2019-01-11 09:33:43 UTC,10611,1
https://github.com/cockroachdb/cockroach/issues/33659,cockroachdb/cockroach,https://api.github.com/repos/cockroachdb/cockroach,mjibson,2019-01-11 08:19:59 UTC,10611,1
https://github.com/cockroachdb/cockroach/issues/33648,cockroachdb/cockroach,https://api.github.com/repos/cockroachdb/cockroach,RaduBerinde,2019-01-11 02:18:51 UTC,10611,1
https://github.com/cockroachdb/cockroach/issues/33673,cockroachdb/cockroach,https://api.github.com/repos/cockroachdb/cockroach,cockroach-teamcity,2019-01-11 17:05:19 UTC,10611,1
https://github.com/cockroachdb/cockroach/issues/33649,cockroachdb/cockroach,https://api.github.com/repos/cockroachdb/cockroach,RaduBerinde,2019-01-11 02:21:35 UTC,10611,1
https://github.com/cockroachdb/cockroach/issues/33646,cockroachdb/cockroach,https://api.github.com/repos/cockroachdb/cockroach,andreimatei,2019-01-11 00:00:20 UTC,10611,1
https://github.com/cockroachdb/cockroach/issues/33662,cockroachdb/cockroach,https://api.github.com/repos/cockroachdb/cockroach,cockroach-teamcity,2019-01-11 09:57:40 UTC,10611,1
https://github.com/cockroachdb/cockroach/issues/33657,cockroachdb/cockroach,https://api.github.com/repos/cockroachdb/cockroach,tbg,2019-01-11 08:01:29 UTC,10611,1
https://github.com/cockroachdb/cockroach/issues/33672,cockroachdb/cockroach,https://api.github.com/repos/cockroachdb/cockroach,cockroach-teamcity,2019-01-11 17:05:18 UTC,10611,1
https://github.com/cockroachdb/cockroach/issues/33667,cockroachdb/cockroach,https://api.github.com/repos/cockroachdb/cockroach,jseldess,2019-01-11 16:02:56 UTC,10611,1
https://github.com/cockroachdb/cockroach/issues/33654,cockroachdb/cockroach,https://api.github.com/repos/cockroachdb/cockroach,andreimatei,2019-01-11 05:08:05 UTC,10611,1
https://github.com/BradLarson/GPUImage/issues/2608,BradLarson/GPUImage,https://api.github.com/repos/BradLarson/GPUImage,dragonbattlesun,2019-01-11 05:58:10 UTC,10550,1
https://github.com/ggreer/the_silver_searcher/issues/1298,ggreer/the_silver_searcher,https://api.github.com/repos/ggreer/the_silver_searcher,wincent,2019-01-11 11:22:54 UTC,10516,1
https://github.com/emberjs/ember.js/issues/17471,emberjs/ember.js,https://api.github.com/repos/emberjs/ember.js,avdept,2019-01-11 18:50:34 UTC,10491,4
https://github.com/elixir-lang/elixir/issues/8612,elixir-lang/elixir,https://api.github.com/repos/elixir-lang/elixir,josevalim,2019-01-11 16:19:14 UTC,10429,2
https://github.com/elixir-lang/elixir/issues/8611,elixir-lang/elixir,https://api.github.com/repos/elixir-lang/elixir,fhunleth,2019-01-11 15:56:57 UTC,10429,2
https://github.com/Automattic/wp-calypso/issues/30129,Automattic/wp-calypso,https://api.github.com/repos/Automattic/wp-calypso,JavonDavis,2019-01-11 18:19:52 UTC,10395,1
https://github.com/Automattic/wp-calypso/issues/30116,Automattic/wp-calypso,https://api.github.com/repos/Automattic/wp-calypso,scruffian,2019-01-11 10:22:15 UTC,10395,1
https://github.com/Automattic/wp-calypso/issues/30117,Automattic/wp-calypso,https://api.github.com/repos/Automattic/wp-calypso,scruffian,2019-01-11 10:22:16 UTC,10395,1
https://github.com/Automattic/wp-calypso/issues/30115,Automattic/wp-calypso,https://api.github.com/repos/Automattic/wp-calypso,pauljacobson,2019-01-11 09:58:41 UTC,10395,1
https://github.com/Automattic/wp-calypso/issues/30123,Automattic/wp-calypso,https://api.github.com/repos/Automattic/wp-calypso,cburton4,2019-01-11 15:07:39 UTC,10395,1
https://github.com/Automattic/wp-calypso/issues/30118,Automattic/wp-calypso,https://api.github.com/repos/Automattic/wp-calypso,ChrisBegley,2019-01-11 11:31:19 UTC,10395,1
https://github.com/minio/minio/issues/7069,minio/minio,https://api.github.com/repos/minio/minio,lcnsir,2019-01-11 09:14:16 UTC,10388,3
https://github.com/minio/minio/issues/7068,minio/minio,https://api.github.com/repos/minio/minio,marcadella,2019-01-11 08:51:39 UTC,10388,3
https://github.com/Carthage/Carthage/issues/2680,Carthage/Carthage,https://api.github.com/repos/Carthage/Carthage,craigrouse,2019-01-11 17:38:36 UTC,10386,1
https://github.com/pandas-dev/pandas/issues/24716,pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas,TomAugspurger,2019-01-11 02:16:20 UTC,10309,3
https://github.com/pandas-dev/pandas/issues/24720,pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas,cciccole,2019-01-11 03:51:30 UTC,10309,3
https://github.com/pandas-dev/pandas/issues/24730,pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas,epierson9,2019-01-11 18:38:07 UTC,10309,3
https://github.com/pandas-dev/pandas/issues/24722,pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas,seanv507,2019-01-11 10:48:04 UTC,10309,3
https://github.com/pandas-dev/pandas/issues/24729,pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas,faulaire,2019-01-11 17:41:23 UTC,10309,3
https://github.com/pandas-dev/pandas/issues/24728,pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas,chrisluedtke,2019-01-11 17:33:23 UTC,10309,3
https://github.com/pandas-dev/pandas/issues/24727,pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas,TomAugspurger,2019-01-11 16:35:03 UTC,10309,3
https://github.com/pandas-dev/pandas/issues/24718,pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas,jh-wu,2019-01-11 02:45:21 UTC,10309,3
https://github.com/pandas-dev/pandas/issues/24734,pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas,HarveySummers,2019-01-11 21:05:37 UTC,10309,3
https://github.com/airbnb/lottie-web/issues/1455,airbnb/lottie-web,https://api.github.com/repos/airbnb/lottie-web,julietennett,2019-01-11 19:03:10 UTC,10305,2
https://github.com/hackiftekhar/IQKeyboardManager/issues/1511,hackiftekhar/IQKeyboardManager,https://api.github.com/repos/hackiftekhar/IQKeyboardManager,mbain,2019-01-11 01:55:10 UTC,10147,1
https://github.com/nuxt/nuxt.js/issues/4739,nuxt/nuxt.js,https://api.github.com/repos/nuxt/nuxt.js,zfeng5566,2019-01-11 08:16:24 UTC,10124,2
https://github.com/nuxt/nuxt.js/issues/4744,nuxt/nuxt.js,https://api.github.com/repos/nuxt/nuxt.js,kyusupov33,2019-01-11 23:48:34 UTC,10124,2
https://github.com/react-navigation/react-navigation/issues/5470,react-navigation/react-navigation,https://api.github.com/repos/react-navigation/react-navigation,hoboman313,2019-01-11 09:11:52 UTC,10104,2
https://github.com/react-navigation/react-navigation/issues/5471,react-navigation/react-navigation,https://api.github.com/repos/react-navigation/react-navigation,jmulcah,2019-01-11 11:17:35 UTC,10104,2
https://github.com/hashicorp/vagrant/issues/10585,hashicorp/vagrant,https://api.github.com/repos/hashicorp/vagrant,nestthvt,2019-01-11 11:32:35 UTC,10015,2
https://github.com/netty/netty/issues/8712,netty/netty,https://api.github.com/repos/netty/netty,YangruiEmma,2019-01-11 05:39:13 UTC,9919,1
https://github.com/PowerShell/PowerShell/issues/8625,PowerShell/PowerShell,https://api.github.com/repos/PowerShell/PowerShell,sonphnt,2019-01-11 15:53:58 UTC,9909,1
https://github.com/balena-io/etcher/issues/2603,balena-io/etcher,https://api.github.com/repos/balena-io/etcher,paul-hammant,2019-01-11 23:35:30 UTC,9904,3
https://github.com/deeplearning4j/deeplearning4j/issues/6975,deeplearning4j/deeplearning4j,https://api.github.com/repos/deeplearning4j/deeplearning4j,AlexDBlack,2019-01-11 05:15:51 UTC,9895,2
https://github.com/deeplearning4j/deeplearning4j/issues/6984,deeplearning4j/deeplearning4j,https://api.github.com/repos/deeplearning4j/deeplearning4j,raver119,2019-01-11 19:37:33 UTC,9895,2
https://github.com/deeplearning4j/deeplearning4j/issues/6985,deeplearning4j/deeplearning4j,https://api.github.com/repos/deeplearning4j/deeplearning4j,WendelHime,2019-01-11 20:43:28 UTC,9895,2
https://github.com/deeplearning4j/deeplearning4j/issues/6981,deeplearning4j/deeplearning4j,https://api.github.com/repos/deeplearning4j/deeplearning4j,lo2aayy,2019-01-11 14:54:20 UTC,9895,2
https://github.com/graphql/graphql-js/issues/1659,graphql/graphql-js,https://api.github.com/repos/graphql/graphql-js,nealyip,2019-01-11 11:17:15 UTC,9841,1
https://github.com/crystal-lang/crystal/issues/7299,crystal-lang/crystal,https://api.github.com/repos/crystal-lang/crystal,silmanduin66,2019-01-11 16:04:46 UTC,9840,2
https://github.com/crystal-lang/crystal/issues/7298,crystal-lang/crystal,https://api.github.com/repos/crystal-lang/crystal,zhuangbiaowei,2019-01-11 14:13:20 UTC,9840,2
https://github.com/realm/realm-cocoa/issues/6060,realm/realm-cocoa,https://api.github.com/repos/realm/realm-cocoa,JohnnyTseng,2019-01-11 08:52:16 UTC,9838,1
https://github.com/realm/realm-cocoa/issues/6059,realm/realm-cocoa,https://api.github.com/repos/realm/realm-cocoa,MangeshMurhe,2019-01-11 07:49:25 UTC,9838,1
https://github.com/realm/realm-cocoa/issues/6061,realm/realm-cocoa,https://api.github.com/repos/realm/realm-cocoa,jasper-chan,2019-01-11 19:24:02 UTC,9838,1
https://github.com/vurtun/nuklear/issues/788,vurtun/nuklear,https://api.github.com/repos/vurtun/nuklear,MrDChristop,2019-01-11 15:40:44 UTC,9777,3
https://github.com/dotnet/coreclr/issues/21958,dotnet/coreclr,https://api.github.com/repos/dotnet/coreclr,vellozzi,2019-01-11 17:17:50 UTC,9743,1
https://github.com/dotnet/coreclr/issues/21949,dotnet/coreclr,https://api.github.com/repos/dotnet/coreclr,sunkin351,2019-01-11 00:59:27 UTC,9743,1
https://github.com/dotnet/coreclr/issues/21952,dotnet/coreclr,https://api.github.com/repos/dotnet/coreclr,v-haren,2019-01-11 06:58:25 UTC,9743,1
https://github.com/dotnet/coreclr/issues/21964,dotnet/coreclr,https://api.github.com/repos/dotnet/coreclr,swaroop-sridhar,2019-01-11 23:53:09 UTC,9743,1
https://github.com/dotnet/coreclr/issues/21951,dotnet/coreclr,https://api.github.com/repos/dotnet/coreclr,benaadams,2019-01-11 03:57:47 UTC,9743,1
https://github.com/dotnet/coreclr/issues/21953,dotnet/coreclr,https://api.github.com/repos/dotnet/coreclr,glenn-slayden,2019-01-11 08:54:01 UTC,9743,1
https://github.com/hashicorp/terraform/issues/19974,hashicorp/terraform,https://api.github.com/repos/hashicorp/terraform,agrcrobles,2019-01-11 09:59:07 UTC,9728,1
https://github.com/hashicorp/terraform/issues/19972,hashicorp/terraform,https://api.github.com/repos/hashicorp/terraform,pradeepaasuri,2019-01-11 04:39:00 UTC,9728,1
https://github.com/hashicorp/terraform/issues/19970,hashicorp/terraform,https://api.github.com/repos/hashicorp/terraform,jhmartin,2019-01-11 00:53:15 UTC,9728,1
https://github.com/hashicorp/terraform/issues/19978,hashicorp/terraform,https://api.github.com/repos/hashicorp/terraform,ravitandonrt,2019-01-11 19:23:19 UTC,9728,1
https://github.com/hashicorp/terraform/issues/19983,hashicorp/terraform,https://api.github.com/repos/hashicorp/terraform,christopherlynnsmith,2019-01-11 23:33:49 UTC,9728,1
https://github.com/hashicorp/terraform/issues/19973,hashicorp/terraform,https://api.github.com/repos/hashicorp/terraform,sharkwouter,2019-01-11 08:55:03 UTC,9728,1
https://github.com/pure-css/pure/issues/724,pure-css/pure,https://api.github.com/repos/pure-css/pure,djary,2019-01-11 17:10:49 UTC,9723,2
https://github.com/eslint/eslint/issues/11263,eslint/eslint,https://api.github.com/repos/eslint/eslint,ezracelli,2019-01-11 00:56:42 UTC,9685,1
https://github.com/eslint/eslint/issues/11267,eslint/eslint,https://api.github.com/repos/eslint/eslint,ianwalter,2019-01-11 20:13:05 UTC,9685,1
https://github.com/eslint/eslint/issues/11265,eslint/eslint,https://api.github.com/repos/eslint/eslint,bmblb,2019-01-11 10:10:44 UTC,9685,1
https://github.com/vuejs/vue-cli/issues/3284,vuejs/vue-cli,https://api.github.com/repos/vuejs/vue-cli,MrOldK,2019-01-11 13:15:21 UTC,9654,1
https://github.com/vuejs/vue-cli/issues/3283,vuejs/vue-cli,https://api.github.com/repos/vuejs/vue-cli,eneim,2019-01-11 04:11:43 UTC,9654,1
https://github.com/vuejs/vue-cli/issues/3282,vuejs/vue-cli,https://api.github.com/repos/vuejs/vue-cli,BolinWang,2019-01-11 01:48:57 UTC,9654,1
https://github.com/vuejs/vue-cli/issues/3286,vuejs/vue-cli,https://api.github.com/repos/vuejs/vue-cli,katerlouis,2019-01-11 16:51:15 UTC,9654,1
https://github.com/dotnet/roslyn/issues/32370,dotnet/roslyn,https://api.github.com/repos/dotnet/roslyn,jcouv,2019-01-11 01:04:32 UTC,9586,1
https://github.com/dotnet/roslyn/issues/32405,dotnet/roslyn,https://api.github.com/repos/dotnet/roslyn,333fred,2019-01-11 22:38:09 UTC,9586,1
https://github.com/dotnet/roslyn/issues/32407,dotnet/roslyn,https://api.github.com/repos/dotnet/roslyn,genlu,2019-01-11 23:00:03 UTC,9586,1
https://github.com/dotnet/roslyn/issues/32369,dotnet/roslyn,https://api.github.com/repos/dotnet/roslyn,dibarbet,2019-01-11 00:14:17 UTC,9586,1
https://github.com/dotnet/roslyn/issues/32406,dotnet/roslyn,https://api.github.com/repos/dotnet/roslyn,jcouv,2019-01-11 22:41:23 UTC,9586,1
https://github.com/dotnet/roslyn/issues/32389,dotnet/roslyn,https://api.github.com/repos/dotnet/roslyn,rangp,2019-01-11 11:47:37 UTC,9586,1
https://github.com/dotnet/roslyn/issues/32397,dotnet/roslyn,https://api.github.com/repos/dotnet/roslyn,dibarbet,2019-01-11 17:48:22 UTC,9586,1
https://github.com/dotnet/roslyn/issues/32396,dotnet/roslyn,https://api.github.com/repos/dotnet/roslyn,nseveno,2019-01-11 14:22:58 UTC,9586,1
https://github.com/dotnet/roslyn/issues/32404,dotnet/roslyn,https://api.github.com/repos/dotnet/roslyn,JoeRobich,2019-01-11 22:10:37 UTC,9586,1
https://github.com/dotnet/roslyn/issues/32399,dotnet/roslyn,https://api.github.com/repos/dotnet/roslyn,dibarbet,2019-01-11 18:36:10 UTC,9586,1
https://github.com/dotnet/roslyn/issues/32400,dotnet/roslyn,https://api.github.com/repos/dotnet/roslyn,jcouv,2019-01-11 18:54:06 UTC,9586,1
https://github.com/dotnet/roslyn/issues/32401,dotnet/roslyn,https://api.github.com/repos/dotnet/roslyn,sharwell,2019-01-11 18:55:45 UTC,9586,1
https://github.com/angular-ui/ui-router/issues/3757,angular-ui/ui-router,https://api.github.com/repos/angular-ui/ui-router,shizigou9000,2019-01-11 03:39:56 UTC,9525,1
https://github.com/SeleniumHQ/selenium/issues/6838,SeleniumHQ/selenium,https://api.github.com/repos/SeleniumHQ/selenium,divyjain7688,2019-01-11 10:03:08 UTC,9506,1
https://github.com/SeleniumHQ/selenium/issues/6840,SeleniumHQ/selenium,https://api.github.com/repos/SeleniumHQ/selenium,Andy802,2019-01-11 17:14:23 UTC,9506,1
https://github.com/SeleniumHQ/selenium/issues/6839,SeleniumHQ/selenium,https://api.github.com/repos/SeleniumHQ/selenium,vitalisc,2019-01-11 11:08:15 UTC,9506,1
https://github.com/codemirror/CodeMirror/issues/5742,codemirror/CodeMirror,https://api.github.com/repos/codemirror/CodeMirror,ryan4yin,2019-01-11 03:05:03 UTC,9436,2
https://github.com/codemirror/CodeMirror/issues/5743,codemirror/CodeMirror,https://api.github.com/repos/codemirror/CodeMirror,chandu89,2019-01-11 11:01:03 UTC,9436,2
https://github.com/libgdx/libgdx/issues/5503,libgdx/libgdx,https://api.github.com/repos/libgdx/libgdx,NyouB,2019-01-11 10:51:08 UTC,9386,1
https://github.com/hashicorp/consul/issues/5216,hashicorp/consul,https://api.github.com/repos/hashicorp/consul,salehsed,2019-01-11 00:45:32 UTC,9336,1
https://github.com/hashicorp/consul/issues/5218,hashicorp/consul,https://api.github.com/repos/hashicorp/consul,marcuschaney,2019-01-11 15:50:57 UTC,9336,1
https://github.com/rapid7/metasploit-framework/issues/11235,rapid7/metasploit-framework,https://api.github.com/repos/rapid7/metasploit-framework,Vijaysutardipu,2019-01-11 12:36:08 UTC,9286,1
https://github.com/rapid7/metasploit-framework/issues/11237,rapid7/metasploit-framework,https://api.github.com/repos/rapid7/metasploit-framework,mobrine-mob,2019-01-11 20:05:26 UTC,9286,1
https://github.com/koalaman/shellcheck/issues/1453,koalaman/shellcheck,https://api.github.com/repos/koalaman/shellcheck,dguyton,2019-01-11 16:49:05 UTC,9280,1
https://github.com/koalaman/shellcheck/issues/1452,koalaman/shellcheck,https://api.github.com/repos/koalaman/shellcheck,mhoes,2019-01-11 15:17:40 UTC,9280,1
https://github.com/koalaman/shellcheck/issues/1451,koalaman/shellcheck,https://api.github.com/repos/koalaman/shellcheck,matthewpersico,2019-01-11 03:20:21 UTC,9280,1
https://github.com/servo/servo/issues/22675,servo/servo,https://api.github.com/repos/servo/servo,ferjm,2019-01-11 14:39:21 UTC,9252,2
https://github.com/jashkenas/coffeescript/issues/5148,jashkenas/coffeescript,https://api.github.com/repos/jashkenas/coffeescript,lanzhiheng,2019-01-11 04:39:53 UTC,9250,2
https://github.com/influxdata/influxdb/issues/11010,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb,mavarius,2019-01-11 18:06:18 UTC,9235,2
https://github.com/influxdata/influxdb/issues/10988,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb,russorat,2019-01-11 01:35:52 UTC,9235,2
https://github.com/influxdata/influxdb/issues/10993,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb,e-dard,2019-01-11 11:52:51 UTC,9235,2
https://github.com/influxdata/influxdb/issues/11008,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb,mavarius,2019-01-11 18:06:00 UTC,9235,2
https://github.com/influxdata/influxdb/issues/11006,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb,mavarius,2019-01-11 18:05:34 UTC,9235,2
https://github.com/influxdata/influxdb/issues/11005,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb,russorat,2019-01-11 18:05:09 UTC,9235,2
https://github.com/influxdata/influxdb/issues/11028,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb,russorat,2019-01-11 22:36:57 UTC,9235,2
https://github.com/influxdata/influxdb/issues/11011,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb,mavarius,2019-01-11 18:06:27 UTC,9235,2
https://github.com/influxdata/influxdb/issues/11022,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb,russorat,2019-01-11 22:21:55 UTC,9235,2
https://github.com/influxdata/influxdb/issues/11026,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb,russorat,2019-01-11 22:32:06 UTC,9235,2
https://github.com/influxdata/influxdb/issues/10989,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb,russorat,2019-01-11 01:52:10 UTC,9235,2
https://github.com/influxdata/influxdb/issues/11027,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb,russorat,2019-01-11 22:34:05 UTC,9235,2
https://github.com/influxdata/influxdb/issues/11021,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb,russorat,2019-01-11 22:20:11 UTC,9235,2
https://github.com/influxdata/influxdb/issues/10999,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb,russorat,2019-01-11 16:44:50 UTC,9235,2
https://github.com/influxdata/influxdb/issues/11031,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb,russorat,2019-01-11 23:54:20 UTC,9235,2
https://github.com/influxdata/influxdb/issues/10990,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb,ziflyingyo,2019-01-11 03:17:46 UTC,9235,2
https://github.com/influxdata/influxdb/issues/11009,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb,mavarius,2019-01-11 18:06:09 UTC,9235,2
https://github.com/influxdata/influxdb/issues/10987,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb,russorat,2019-01-11 00:12:15 UTC,9235,2
https://github.com/influxdata/influxdb/issues/11007,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb,mavarius,2019-01-11 18:05:50 UTC,9235,2
https://github.com/influxdata/influxdb/issues/10994,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb,e-dard,2019-01-11 12:05:21 UTC,9235,2
https://github.com/influxdata/influxdb/issues/10991,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb,amitmaniar,2019-01-11 07:46:09 UTC,9235,2
https://github.com/influxdata/influxdb/issues/11018,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb,goller,2019-01-11 21:49:45 UTC,9235,2
https://github.com/influxdata/influxdb/issues/11012,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb,mavarius,2019-01-11 18:06:37 UTC,9235,2
https://github.com/bvaughn/react-virtualized/issues/1305,bvaughn/react-virtualized,https://api.github.com/repos/bvaughn/react-virtualized,gyh9457,2019-01-11 08:21:45 UTC,9226,1
https://github.com/date-fns/date-fns/issues/1038,date-fns/date-fns,https://api.github.com/repos/date-fns/date-fns,tokdaniel,2019-01-11 17:37:40 UTC,9207,2
https://github.com/date-fns/date-fns/issues/1037,date-fns/date-fns,https://api.github.com/repos/date-fns/date-fns,erperejildo,2019-01-11 15:30:51 UTC,9207,2
https://github.com/date-fns/date-fns/issues/1035,date-fns/date-fns,https://api.github.com/repos/date-fns/date-fns,HuyDat,2019-01-11 02:53:19 UTC,9207,2
https://github.com/date-fns/date-fns/issues/1034,date-fns/date-fns,https://api.github.com/repos/date-fns/date-fns,seongteh89,2019-01-11 02:42:15 UTC,9207,2
https://github.com/PanJiaChen/vue-element-admin/issues/1508,PanJiaChen/vue-element-admin,https://api.github.com/repos/PanJiaChen/vue-element-admin,lateautumnlin,2019-01-11 05:54:45 UTC,9136,1
https://github.com/PanJiaChen/vue-element-admin/issues/1512,PanJiaChen/vue-element-admin,https://api.github.com/repos/PanJiaChen/vue-element-admin,SmileFacehhh,2019-01-11 09:35:03 UTC,9136,1
https://github.com/PanJiaChen/vue-element-admin/issues/1509,PanJiaChen/vue-element-admin,https://api.github.com/repos/PanJiaChen/vue-element-admin,chenjiejing,2019-01-11 08:01:38 UTC,9136,1
https://github.com/PanJiaChen/vue-element-admin/issues/1514,PanJiaChen/vue-element-admin,https://api.github.com/repos/PanJiaChen/vue-element-admin,linrong,2019-01-11 10:13:59 UTC,9136,1
https://github.com/PanJiaChen/vue-element-admin/issues/1510,PanJiaChen/vue-element-admin,https://api.github.com/repos/PanJiaChen/vue-element-admin,hahadaxia,2019-01-11 08:42:17 UTC,9136,1
https://github.com/PanJiaChen/vue-element-admin/issues/1511,PanJiaChen/vue-element-admin,https://api.github.com/repos/PanJiaChen/vue-element-admin,chengxianyi,2019-01-11 09:00:21 UTC,9136,1
https://github.com/PanJiaChen/vue-element-admin/issues/1513,PanJiaChen/vue-element-admin,https://api.github.com/repos/PanJiaChen/vue-element-admin,linrong,2019-01-11 10:08:42 UTC,9136,1
